sample,module,index,type,trait,ns,functions_added,metadata_added
74,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3390,7,4
74,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,958,2,1
74,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2498,7,4
74,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,756,2,1
74,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2540,7,4
74,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,58003,4,2
74,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,66,0,0
74,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,992,2,1
74,::std::ops,46,::std::ops::Function,::std::clone::Clone,913,2,1
75,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,44515,66,34
75,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3132,7,4
75,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,835,2,1
75,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,30156,66,34
75,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2860,7,4
75,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,747,2,1
75,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,40439,66,34
75,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2830,7,4
75,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,829,2,1
75,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,31295,66,34
75,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2755,7,4
75,::std::iter,11,::std::iter::Map,::std::iter::Iterator,32689,66,34
75,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2756,7,4
75,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1643,2,1
75,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,40475,67,35
75,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3293,7,4
75,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,25968,66,34
75,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,11756,7,4
75,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,26091,66,34
75,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2641,7,4
75,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,806,2,1
75,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,31119,66,34
75,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3667,7,4
75,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,957,2,1
75,::std::iter,24,::std::iter::Take,::std::iter::Iterator,34351,66,34
75,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2577,7,4
75,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,721,2,1
75,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,40642,66,34
75,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2612,7,4
75,::std::iter,29,::std::iter::Once,::std::iter::Iterator,42411,66,34
75,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2455,7,4
75,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,1898,4,2
75,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,98,0,0
75,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5508,14,9
75,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2854,8,5
75,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,69273,66,34
75,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,28047,66,34
75,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,28114,66,34
75,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,2008,4,2
75,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,84,0,0
75,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4952,14,9
75,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2725,8,5
75,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1802,4,2
75,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,61,0,0
75,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5305,14,9
75,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2843,8,5
75,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26517,66,34
75,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26434,66,34
75,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25511,66,34
75,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,4986,7,4
75,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,888,2,1
75,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2727,7,4
75,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,816,2,1
75,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2622,7,4
75,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1748,4,2
75,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,68,0,0
75,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4301,14,9
75,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2719,8,5
75,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1918,4,2
75,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,76,0,0
75,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4889,14,9
75,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,65911,8,5
75,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1844,4,2
75,::std::ops,32,::std::ops::Range,::std::cmp::Eq,71,0,0
75,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5440,14,9
75,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3416,8,5
75,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30553,66,34
75,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,29877,66,34
75,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28508,66,34
75,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3316,7,4
75,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,964,2,1
75,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2509,7,4
75,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,782,2,1
75,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2426,7,4
75,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,57763,4,2
75,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,60,0,0
75,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,935,2,1
75,::std::ops,46,::std::ops::Function,::std::clone::Clone,941,2,1
76,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,45589,66,34
76,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3145,7,4
76,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,832,2,1
76,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,29958,66,34
76,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2924,7,4
76,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,799,2,1
76,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,40439,66,34
76,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2797,7,4
76,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,826,2,1
76,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,30034,66,34
76,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2948,7,4
76,::std::iter,11,::std::iter::Map,::std::iter::Iterator,35210,66,34
76,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2745,7,4
76,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1598,2,1
76,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,40519,67,35
76,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,7821,7,4
76,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,25812,66,34
76,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10449,7,4
76,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,25733,66,34
76,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2672,7,4
76,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,790,2,1
76,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26804,66,34
76,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3760,7,4
76,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,998,2,1
76,::std::iter,24,::std::iter::Take,::std::iter::Iterator,35762,66,34
76,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2564,7,4
76,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,732,2,1
76,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,40680,66,34
76,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2475,7,4
76,::std::iter,29,::std::iter::Once,::std::iter::Iterator,41846,66,34
76,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2352,7,4
76,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,2008,4,2
76,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,114,0,0
76,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5601,14,9
76,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2931,8,5
76,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68663,66,34
76,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,28287,66,34
76,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27559,66,34
76,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1867,4,2
76,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,66,0,0
76,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4954,14,9
76,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2675,8,5
76,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1872,4,2
76,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,55,0,0
76,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5310,14,9
76,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2808,8,5
76,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26201,66,34
76,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25683,66,34
76,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25484,66,34
76,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3457,7,4
76,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,816,2,1
76,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2529,7,4
76,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,794,2,1
76,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2452,7,4
76,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1722,4,2
76,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,55,0,0
76,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4445,14,9
76,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2661,8,5
76,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1828,4,2
76,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,72,0,0
76,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4933,14,9
76,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,71746,8,5
76,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1802,4,2
76,::std::ops,32,::std::ops::Range,::std::cmp::Eq,71,0,0
76,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5489,14,9
76,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3523,8,5
76,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,30639,66,34
76,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28782,66,34
76,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28262,66,34
76,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3369,7,4
76,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,1036,2,1
76,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2479,7,4
76,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,796,2,1
76,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2405,7,4
76,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,59275,4,2
76,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,57,0,0
76,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,991,2,1
76,::std::ops,46,::std::ops::Function,::std::clone::Clone,949,2,1
77,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,44023,66,34
77,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3205,7,4
77,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,835,2,1
77,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,29961,66,34
77,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2916,7,4
77,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,894,2,1
77,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,40595,66,34
77,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2866,7,4
77,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,859,2,1
77,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,29422,66,34
77,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2787,7,4
77,::std::iter,11,::std::iter::Map,::std::iter::Iterator,33007,66,34
77,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2672,7,4
77,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1616,2,1
77,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,42041,67,35
77,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3268,7,4
77,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,25938,66,34
77,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10249,7,4
77,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,25612,66,34
77,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2629,7,4
77,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,836,2,1
77,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26204,66,34
77,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3732,7,4
77,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,979,2,1
77,::std::iter,24,::std::iter::Take,::std::iter::Iterator,39947,66,34
77,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2658,7,4
77,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,722,2,1
77,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,40461,66,34
77,::std::iter,28,::std::iter::Empty,::std::iter::DoubleEndedIterator,2487,7,4
77,::std::iter,29,::std::iter::Once,::std::iter::Iterator,45891,66,34
77,::std::iter,30,::std::iter::Once,::std::iter::DoubleEndedIterator,2552,7,4
77,::std::ops,0,::std::ops::RangeFrom,::std::cmp::PartialEq,2057,4,2
77,::std::ops,1,::std::ops::RangeFrom,::std::cmp::Eq,74,0,0
77,::std::ops,2,::std::ops::RangeFrom,::std::cmp::PartialOrd,5574,14,9
77,::std::ops,3,::std::ops::RangeFrom,::std::cmp::Ord,2870,8,5
77,::std::ops,4,::std::ops::RangeFromIter,::std::iter::Iterator,68567,66,34
77,::std::ops,5,::std::ops::RangeFromIter,::std::iter::Iterator,28063,66,34
77,::std::ops,6,::std::ops::RangeFromIter,::std::iter::Iterator,27457,66,34
77,::std::ops,7,::std::ops::RangeFull,::std::cmp::PartialEq,1821,4,2
77,::std::ops,8,::std::ops::RangeFull,::std::cmp::Eq,72,0,0
77,::std::ops,9,::std::ops::RangeFull,::std::cmp::PartialOrd,4791,14,9
77,::std::ops,10,::std::ops::RangeFull,::std::cmp::Ord,2657,8,5
77,::std::ops,11,::std::ops::RangeInclusive,::std::cmp::PartialEq,1782,4,2
77,::std::ops,12,::std::ops::RangeInclusive,::std::cmp::Eq,60,0,0
77,::std::ops,13,::std::ops::RangeInclusive,::std::cmp::PartialOrd,5253,14,9
77,::std::ops,14,::std::ops::RangeInclusive,::std::cmp::Ord,2747,8,5
77,::std::ops,15,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26701,66,34
77,::std::ops,16,::std::ops::RangeInclusiveIter,::std::iter::Iterator,25823,66,34
77,::std::ops,17,::std::ops::RangeInclusiveIter,::std::iter::Iterator,26390,66,34
77,::std::ops,18,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,3521,7,4
77,::std::ops,19,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,893,2,1
77,::std::ops,20,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2557,7,4
77,::std::ops,21,::std::ops::RangeInclusiveIter,::std::iter::ExactSizeIterator,804,2,1
77,::std::ops,22,::std::ops::RangeInclusiveIter,::std::iter::DoubleEndedIterator,2531,7,4
77,::std::ops,23,::std::ops::RangeToInclusive,::std::cmp::PartialEq,1710,4,2
77,::std::ops,24,::std::ops::RangeToInclusive,::std::cmp::Eq,77,0,0
77,::std::ops,25,::std::ops::RangeToInclusive,::std::cmp::PartialOrd,4313,14,9
77,::std::ops,26,::std::ops::RangeToInclusive,::std::cmp::Ord,2659,8,5
77,::std::ops,27,::std::ops::RangeTo,::std::cmp::PartialEq,1871,4,2
77,::std::ops,28,::std::ops::RangeTo,::std::cmp::Eq,83,0,0
77,::std::ops,29,::std::ops::RangeTo,::std::cmp::PartialOrd,4831,14,9
77,::std::ops,30,::std::ops::RangeTo,::std::cmp::Ord,72242,8,5
77,::std::ops,31,::std::ops::Range,::std::cmp::PartialEq,1825,4,2
77,::std::ops,32,::std::ops::Range,::std::cmp::Eq,62,0,0
77,::std::ops,33,::std::ops::Range,::std::cmp::PartialOrd,5496,14,9
77,::std::ops,34,::std::ops::Range,::std::cmp::Ord,3570,8,5
77,::std::ops,35,::std::ops::RangeIter,::std::iter::Iterator,31201,66,34
77,::std::ops,36,::std::ops::RangeIter,::std::iter::Iterator,28934,66,34
77,::std::ops,37,::std::ops::RangeIter,::std::iter::Iterator,28372,66,34
77,::std::ops,38,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,3354,7,4
77,::std::ops,39,::std::ops::RangeIter,::std::iter::ExactSizeIterator,954,2,1
77,::std::ops,40,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2554,7,4
77,::std::ops,41,::std::ops::RangeIter,::std::iter::ExactSizeIterator,772,2,1
77,::std::ops,42,::std::ops::RangeIter,::std::iter::DoubleEndedIterator,2547,7,4
77,::std::ops,43,::std::ops::ControlFlow,::std::cmp::PartialEq,59464,4,2
77,::std::ops,44,::std::ops::ControlFlow,::std::cmp::Eq,86,0,0
77,::std::ops,45,::std::ops::ControlFlow,::std::clone::Clone,939,2,1
77,::std::ops,46,::std::ops::Function,::std::clone::Clone,894,2,1
78,::std::iter,0,::std::iter::Rev,::std::iter::Iterator,42212,66,34
78,::std::iter,1,::std::iter::Rev,::std::iter::DoubleEndedIterator,3254,7,4
78,::std::iter,2,::std::iter::Rev,::std::iter::ExactSizeIterator,823,2,1
78,::std::iter,3,::std::iter::Chain,::std::iter::Iterator,29779,66,34
78,::std::iter,4,::std::iter::Chain,::std::iter::DoubleEndedIterator,2713,7,4
78,::std::iter,5,::std::iter::Chain,::std::iter::ExactSizeIterator,849,2,1
78,::std::iter,6,::std::iter::Enumerate,::std::iter::Iterator,41704,66,34
78,::std::iter,7,::std::iter::Enumerate,::std::iter::DoubleEndedIterator,2680,7,4
78,::std::iter,8,::std::iter::Enumerate,::std::iter::ExactSizeIterator,797,2,1
78,::std::iter,9,::std::iter::Filter,::std::iter::Iterator,29427,66,34
78,::std::iter,10,::std::iter::Filter,::std::iter::DoubleEndedIterator,2808,7,4
78,::std::iter,11,::std::iter::Map,::std::iter::Iterator,33383,66,34
78,::std::iter,12,::std::iter::Map,::std::iter::DoubleEndedIterator,2665,7,4
78,::std::iter,13,::std::iter::Map,::std::iter::ExactSizeIterator,1593,2,1
78,::std::iter,14,::std::iter::FilterMap,::std::iter::Iterator,41986,67,35
78,::std::iter,15,::std::iter::FilterMap,::std::iter::DoubleEndedIterator,3325,7,4
78,::std::iter,16,::std::iter::FlatMap,::std::iter::Iterator,30092,66,34
78,::std::iter,17,::std::iter::FlatMap,::std::iter::DoubleEndedIterator,10344,7,4
78,::std::iter,18,::std::iter::Peekable,::std::iter::Iterator,25761,66,34
78,::std::iter,19,::std::iter::Peekable,::std::iter::DoubleEndedIterator,2684,7,4
78,::std::iter,20,::std::iter::Peekable,::std::iter::ExactSizeIterator,792,2,1
78,::std::iter,21,::std::iter::Skip,::std::iter::Iterator,26821,66,34
78,::std::iter,22,::std::iter::Skip,::std::iter::DoubleEndedIterator,3745,7,4
78,::std::iter,23,::std::iter::Skip,::std::iter::ExactSizeIterator,982,2,1
78,::std::iter,24,::std::iter::Take,::std::iter::Iterator,33990,66,34
78,::std::iter,25,::std::iter::Take,::std::iter::DoubleEndedIterator,2523,7,4
78,::std::iter,26,::std::iter::Take,::std::iter::ExactSizeIterator,712,2,1
78,::std::iter,27,::std::iter::Empty,::std::iter::Iterator,47279,66,34
